Image Path,Center_X,Center_Y,Saved Label
/home/myra/git/CycleNET/example/input_images/r01c01f02p01-ch1sk1fk1fl1.tiff,826,806,S/G2
/home/myra/git/CycleNET/example/input_images/r01c01f02p01-ch1sk1fk1fl1.tiff,990,827,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f02p01-ch1sk1fk1fl1.tiff,195,830,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f02p01-ch1sk1fk1fl1.tiff,969,832,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f02p01-ch1sk1fk1fl1.tiff,1025,829,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f02p01-ch1sk1fk1fl1.tiff,1033,848,Abberent
/home/myra/git/CycleNET/example/input_images/r01c01f02p01-ch1sk1fk1fl1.tiff,99,846,Telophase
/home/myra/git/CycleNET/example/input_images/r01c01f02p01-ch1sk1fk1fl1.tiff,988,848,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f02p01-ch1sk1fk1fl1.tiff,993,877,S/G2
/home/myra/git/CycleNET/example/input_images/r01c01f02p01-ch1sk1fk1fl1.tiff,959,897,Abberent
/home/myra/git/CycleNET/example/input_images/r01c01f02p01-ch1sk1fk1fl1.tiff,1041,890,Late G1
/home/myra/git/CycleNET/example/input_images/r01c01f02p01-ch1sk1fk1fl1.tiff,997,900,Late G1
/home/myra/git/CycleNET/example/input_images/r01c01f02p01-ch1sk1fk1fl1.tiff,1036,913,Telophase
/home/myra/git/CycleNET/example/input_images/r01c01f02p01-ch1sk1fk1fl1.tiff,346,925,Telophase
/home/myra/git/CycleNET/example/input_images/r01c01f02p01-ch1sk1fk1fl1.tiff,993,925,Late G1
/home/myra/git/CycleNET/example/input_images/r01c01f02p01-ch1sk1fk1fl1.tiff,1001,950,Abberent
/home/myra/git/CycleNET/example/input_images/r01c01f02p01-ch1sk1fk1fl1.tiff,915,961,S/G2
/home/myra/git/CycleNET/example/input_images/r01c01f02p01-ch1sk1fk1fl1.tiff,265,975,Abberent
/home/myra/git/CycleNET/example/input_images/r01c01f02p01-ch1sk1fk1fl1.tiff,669,960,Late G1
/home/myra/git/CycleNET/example/input_images/r01c01f02p01-ch1sk1fk1fl1.tiff,703,972,Telophase
/home/myra/git/CycleNET/example/input_images/r01c01f02p01-ch1sk1fk1fl1.tiff,834,969,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f02p01-ch1sk1fk1fl1.tiff,1000,968,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f02p01-ch1sk1fk1fl1.tiff,207,980,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f02p01-ch1sk1fk1fl1.tiff,764,977,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f02p01-ch1sk1fk1fl1.tiff,780,990,Telophase
/home/myra/git/CycleNET/example/input_images/r01c01f02p01-ch1sk1fk1fl1.tiff,713,992,Telophase
/home/myra/git/CycleNET/example/input_images/r01c01f02p01-ch1sk1fk1fl1.tiff,524,991,Telophase
/home/myra/git/CycleNET/example/input_images/r01c01f02p01-ch1sk1fk1fl1.tiff,877,1003,Abberent
/home/myra/git/CycleNET/example/input_images/r01c01f02p01-ch1sk1fk1fl1.tiff,440,991,Abberent
/home/myra/git/CycleNET/example/input_images/r01c01f02p01-ch1sk1fk1fl1.tiff,854,1005,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f02p01-ch1sk1fk1fl1.tiff,107,1011,Telophase
/home/myra/git/CycleNET/example/input_images/r01c01f02p01-ch1sk1fk1fl1.tiff,729,1006,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f02p01-ch1sk1fk1fl1.tiff,250,1009,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f02p01-ch1sk1fk1fl1.tiff,688,1016,Telophase
/home/myra/git/CycleNET/example/input_images/r01c01f02p01-ch1sk1fk1fl1.tiff,317,1014,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f02p01-ch1sk1fk1fl1.tiff,834,1022,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f02p01-ch1sk1fk1fl1.tiff,724,1043,Abberent
/home/myra/git/CycleNET/example/input_images/r01c01f02p01-ch1sk1fk1fl1.tiff,1012,1037,Abberent
/home/myra/git/CycleNET/example/input_images/r01c01f02p01-ch1sk1fk1fl1.tiff,169,1026,S/G2
/home/myra/git/CycleNET/example/input_images/r01c01f02p01-ch1sk1fk1fl1.tiff,639,1035,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,350,33,S/G2
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,417,37,S/G2
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,58,47,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,371,48,Late G1
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,846,52,Metaphase
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,435,50,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,37,53,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,320,57,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,352,59,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,300,63,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,260,69,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,648,80,S/G2
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,365,104,Abberent
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,458,70,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,490,76,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,786,76,Late G1
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,400,80,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,441,82,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,464,88,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,346,95,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,147,95,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,412,100,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,882,104,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,174,110,S/G2
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,130,109,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,657,119,Telophase
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,498,122,Late G1
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,875,126,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,1007,128,Late G1
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,988,139,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,887,145,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,177,147,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,856,144,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,834,152,S/G2
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,96,147,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,1003,151,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,688,155,Abberent
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,155,158,Late G1
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,870,162,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,125,172,Abberent
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,61,171,Anaphase
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,173,169,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,654,176,Late G1
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,725,173,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,680,176,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,295,180,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,705,186,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,818,183,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,117,191,Late G1
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,674,196,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,48,194,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,314,199,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,807,201,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,907,202,S/G2
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,930,201,Late G1
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,59,212,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,210,210,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,286,213,Anaphase
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,109,213,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,194,222,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,536,221,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,818,228,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,72,233,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,48,235,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,417,235,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,803,244,S/G2
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,393,239,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,549,237,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,280,251,Telophase
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,230,243,S/G2
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,122,244,S/G2
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,322,249,Telophase
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,209,245,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,102,260,Abberent
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,468,244,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,508,245,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,364,250,S/G2
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,257,252,Late G1
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,410,254,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,56,260,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,129,264,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,80,264,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,333,268,Late G1
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,357,267,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,257,278,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,781,276,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,465,279,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,488,284,Late G1
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,837,281,Late G1
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,366,290,Late G1
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,440,289,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,634,290,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,272,302,Late G1
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,848,301,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,465,302,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,642,309,Anaphase
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,422,319,Anaphase_defect
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,868,312,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,445,314,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,216,315,Late G1
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,238,321,S/G2
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,849,324,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,493,328,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,59,329,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,35,333,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,224,345,S/G2
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,346,346,S/G2
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,859,342,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,324,342,Late G1
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,66,357,Late G1
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,1025,375,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,687,380,Late G1
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,431,389,Late G1
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,711,380,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,36,388,S/G2
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,1024,397,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,360,407,S/G2
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,734,401,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,339,415,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,729,421,S/G2
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,814,423,Late G1
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,748,434,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,852,453,Telophase
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,798,445,Abberent
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,352,452,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,381,453,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,740,453,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,323,458,S/G2
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,890,461,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,1009,469,S/G2
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,1029,464,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,302,468,Late G1
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,206,472,Late G1
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,230,473,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,347,473,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,825,477,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,382,475,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,893,481,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,732,487,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,217,491,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,370,489,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,318,496,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,137,500,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,235,501,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,945,510,Telophase
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,116,502,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,683,510,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,736,505,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,349,508,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,373,510,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,319,514,S/G2
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,583,515,Late G1
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,707,514,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,543,531,Telophase
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,222,524,S/G2
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,563,524,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,617,532,Late G1
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,237,545,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,218,549,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,335,557,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,260,558,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,313,558,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,232,569,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,323,578,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,188,581,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,647,584,Late G1
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,268,600,Abberent
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,227,600,S/G2
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,311,596,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,49,593,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,409,606,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,102,622,Abberent
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,544,609,S/G2
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,61,606,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,640,609,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,1011,613,Late G1
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,753,614,Late G1
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,1034,616,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,621,616,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,296,621,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,691,622,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,73,626,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,244,629,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,679,637,S/G2
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,366,632,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,736,634,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,196,637,Late G1
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,281,649,S/G2
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,708,642,S/G2
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,91,641,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,642,643,S/G2
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,264,639,Late G1
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,314,653,Abberent
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,219,658,S/G2
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,910,653,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,363,652,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,413,661,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,657,661,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,713,664,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,249,668,Late G1
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,309,678,S/G2
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,914,670,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,426,681,S/G2
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,236,688,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,926,699,S/G2
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,714,711,S/G2
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,643,712,Late G1
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,937,714,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,318,717,Over_seg
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,383,731,Abberent
