Image Path,Center_X,Center_Y,Saved Label
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,680,176,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,295,180,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,705,186,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,818,183,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,117,191,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,674,196,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,48,194,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,314,199,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,807,201,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,907,202,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,930,201,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,59,212,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,210,210,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,286,213,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,109,213,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,194,222,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,536,221,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,818,228,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,72,233,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,48,235,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,417,235,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,803,244,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,393,239,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,549,237,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,280,251,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,230,243,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,122,244,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,322,249,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,209,245,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,102,260,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,468,244,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,508,245,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,364,250,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,257,252,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,410,254,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,56,260,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,129,264,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,80,264,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,333,268,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,357,267,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,257,278,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,781,276,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,465,279,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,488,284,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,837,281,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,366,290,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,440,289,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,634,290,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,272,302,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,848,301,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,465,302,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,642,309,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,422,319,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,868,312,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,445,314,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,216,315,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,238,321,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,849,324,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,493,328,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,59,329,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,35,333,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,224,345,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,346,346,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,859,342,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,324,342,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,66,357,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,1025,375,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,687,380,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,431,389,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,711,380,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,36,388,Eisosomes
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,1024,397,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,360,407,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,734,401,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,339,415,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,729,421,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,814,423,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,748,434,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,852,453,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,798,445,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,352,452,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,381,453,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,740,453,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,323,458,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,890,461,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,1009,469,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,1029,464,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,302,468,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,206,472,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,230,473,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,347,473,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,825,477,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,382,475,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,893,481,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,732,487,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,217,491,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,370,489,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,318,496,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,137,500,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,235,501,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,945,510,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,116,502,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,683,510,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,736,505,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,349,508,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,373,510,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,319,514,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,583,515,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,707,514,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,543,531,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,222,524,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,563,524,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,617,532,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,237,545,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,218,549,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,335,557,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,260,558,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,313,558,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,232,569,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,323,578,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,188,581,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,647,584,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,268,600,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,227,600,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,311,596,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,49,593,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,409,606,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,102,622,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,544,609,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,61,606,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,640,609,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,1011,613,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,753,614,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,1034,616,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,621,616,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,296,621,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,691,622,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,73,626,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,244,629,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,679,637,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,366,632,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,736,634,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,196,637,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,281,649,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,708,642,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,91,641,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,642,643,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,264,639,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,314,653,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,219,658,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,910,653,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,363,652,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,413,661,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,657,661,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,713,664,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,249,668,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,309,678,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,914,670,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,426,681,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,236,688,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,926,699,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,714,711,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,643,712,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,937,714,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,318,717,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,383,731,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,1044,726,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,737,735,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,611,745,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,709,755,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,1035,749,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,66,748,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,578,750,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,752,748,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,126,751,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,149,757,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,328,756,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,426,758,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,915,757,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,82,761,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,594,763,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,137,778,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,116,772,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,414,774,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,565,779,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,80,783,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,912,792,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,114,794,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,767,794,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,651,802,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,598,817,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,981,802,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,375,811,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,789,815,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,156,814,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,903,812,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,810,812,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,620,817,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,664,826,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,641,825,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,497,828,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,236,835,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,253,846,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,625,854,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,646,844,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,480,850,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,811,846,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,993,854,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,759,858,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,789,865,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,220,879,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,823,872,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,651,876,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,805,884,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,44,897,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,635,895,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,830,892,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,791,911,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,886,908,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,871,924,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,133,937,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,776,938,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,412,946,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,363,956,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,393,960,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,142,957,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,122,958,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,206,963,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,282,974,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,83,982,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,202,991,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,243,1001,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,261,992,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,864,1004,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,893,1020,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,614,1013,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,375,1033,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,516,1016,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,498,1025,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f03p01-ch1sk1fk1fl1.tiff,636,1035,Cell Periphery
